date,CompanyName,at,bkvlps,ceq,dvt,gp,ni,revt,mkvalt,filename,Ticker
24-Jan-05 10:00pm GMT,American Express Co,113960.0,8.5004,10549.0,596.0,5262.0,3734.0,25457.0,63861.86,1002205_T.xml,AXP
24-Oct-05 9:00pm GMT,American Express Co,113960.0,8.5004,10549.0,596.0,5262.0,3734.0,25457.0,63861.86,1151089_T.xml,AXP
26-Apr-05 9:00pm GMT,American Express Co,113960.0,8.5004,10549.0,596.0,5262.0,3734.0,25457.0,63861.86,1055317_T.xml,AXP
25-Jul-05 9:00pm GMT,American Express Co,113960.0,8.5004,10549.0,596.0,5262.0,3734.0,25457.0,63861.86,1104071_T.xml,AXP
24-Apr-06 4:00pm GMT,American Express Co,127853.0,8.7665,10511.0,692.0,6088.0,3707.0,28710.0,72743.33,1157651_T.xml,AXP
23-Jan-06 10:00pm GMT,American Express Co,127853.0,8.7665,10511.0,692.0,6088.0,3707.0,28710.0,72743.33,1157649_T.xml,AXP
24-Jul-06 9:00pm GMT,American Express Co,127853.0,8.7665,10511.0,692.0,6088.0,3707.0,28710.0,72743.33,1157654_T.xml,AXP
23-Oct-06 9:00pm GMT,American Express Co,127853.0,8.7665,10511.0,692.0,6088.0,3707.0,28710.0,72743.33,1395410_T.xml,AXP
23-Jul-07 9:00pm GMT,American Express Co,149830.0,9.5242,11029.0,740.0,6446.0,4012.0,31634.0,60239.16,1602312_T.xml,AXP
22-Jan-07 10:00pm GMT,American Express Co,149830.0,9.5242,11029.0,740.0,6446.0,4012.0,31634.0,60239.16,1458752_T.xml,AXP
22-Oct-07 9:00pm GMT,American Express Co,149830.0,9.5242,11029.0,740.0,6446.0,4012.0,31634.0,60239.16,1671067_T.xml,AXP
19-Apr-07 9:00pm GMT,American Express Co,149830.0,9.5242,11029.0,740.0,6446.0,4012.0,31634.0,60239.16,1518630_T.xml,AXP
24-Apr-08 9:00pm GMT,American Express Co,126074.0,10.2078,11841.0,836.0,4403.0,2699.0,31920.0,21518.0,1829051_T.xml,AXP
28-Jan-08 10:00pm GMT,American Express Co,126074.0,10.2078,11841.0,836.0,4403.0,2699.0,31920.0,21518.0,1747903_T.xml,AXP
20-Oct-08 9:00pm GMT,American Express Co,126074.0,10.2078,11841.0,836.0,4403.0,2699.0,31920.0,21518.0,1985042_T.xml,AXP
21-Jul-08 9:00pm GMT,American Express Co,126074.0,10.2078,11841.0,836.0,4403.0,2699.0,31920.0,21518.0,1905215_T.xml,AXP
23-Apr-09 9:00pm GMT,American Express Co,124088.0,12.0856,14406.0,1161.0,3677.0,2130.0,26519.0,48299.84,2173710_T.xml,AXP
22-Oct-09 9:00pm GMT,American Express Co,124088.0,12.0856,14406.0,1161.0,3677.0,2130.0,26519.0,48299.84,2482384_T.xml,AXP
26-Jan-09 10:00pm GMT,American Express Co,124088.0,12.0856,14406.0,1161.0,3677.0,2130.0,26519.0,48299.84,2055175_T.xml,AXP
23-Jul-09 9:00pm GMT,American Express Co,124088.0,12.0856,14406.0,1161.0,3677.0,2130.0,26519.0,48299.84,2305604_T.xml,AXP
21-Jan-10 10:00pm GMT,American Express Co,147042.0,13.5589,16230.0,867.0,7312.0,4057.0,30242.0,51375.24,2663042_T.xml,AXP
21-Oct-10 9:00pm GMT,American Express Co,147042.0,13.5589,16230.0,867.0,7312.0,4057.0,30242.0,51375.24,3397553_T.xml,AXP
22-Apr-10 9:00pm GMT,American Express Co,147042.0,13.5589,16230.0,867.0,7312.0,4057.0,30242.0,51375.24,3002257_T.xml,AXP
22-Jul-10 9:00pm GMT,American Express Co,147042.0,13.5589,16230.0,867.0,7312.0,4057.0,30242.0,51375.24,3196557_T.xml,AXP
24-Jan-05 6:00pm GMT,Bank of Hawaii Corp,10187.038,13.522,693.352,70.833,611.839,181.561,715.756,2642.765,995745_T.xml,BOH
25-Apr-05 6:00pm GMT,Bank of Hawaii Corp,10187.038,13.522,693.352,70.833,611.839,181.561,715.756,2642.765,1047864_T.xml,BOH
24-Oct-05 6:00pm GMT,Bank of Hawaii Corp,10187.038,13.522,693.352,70.833,611.839,181.561,715.756,2642.765,1139692_T.xml,BOH
25-Jul-05 6:00pm GMT,Bank of Hawaii Corp,10187.038,13.522,693.352,70.833,611.839,181.561,715.756,2642.765,1092679_T.xml,BOH
23-Oct-06 6:00pm GMT,Bank of Hawaii Corp,10571.815,14.4526,719.42,76.747,608.031,180.359,788.848,2685.5231,1396550_T.xml,BOH
24-Apr-06 6:00pm GMT,Bank of Hawaii Corp,10571.815,14.4526,719.42,76.747,608.031,180.359,788.848,2685.5231,1287799_T.xml,BOH
24-Jul-06 6:00pm GMT,Bank of Hawaii Corp,10571.815,14.4526,719.42,76.747,608.031,180.359,788.848,2685.5231,1348215_T.xml,BOH
23-Jan-06 6:00pm GMT,Bank of Hawaii Corp,10571.815,14.4526,719.42,76.747,608.031,180.359,788.848,2685.5231,1191091_T.xml,BOH
22-Oct-07 6:00pm GMT,Bank of Hawaii Corp,10472.942,15.4405,750.255,82.371,619.998,183.703,842.362,2484.8926,1662495_T.xml,BOH
23-Jul-07 6:00pm GMT,Bank of Hawaii Corp,10472.942,15.4405,750.255,82.371,619.998,183.703,842.362,2484.8926,1584706_T.xml,BOH
23-Apr-07 6:00pm GMT,Bank of Hawaii Corp,10472.942,15.4405,750.255,82.371,619.998,183.703,842.362,2484.8926,1521436_T.xml,BOH
22-Jan-07 6:00pm GMT,Bank of Hawaii Corp,10472.942,15.4405,750.255,82.371,619.998,183.703,842.362,2484.8926,1450030_T.xml,BOH
28-Jul-08 6:00pm GMT,Bank of Hawaii Corp,10763.475,16.5582,790.704,84.855,616.375,192.213,808.214,2157.003,1889865_T.xml,BOH
21-Apr-08 6:00pm GMT,Bank of Hawaii Corp,10763.475,16.5582,790.704,84.855,616.375,192.213,808.214,2157.003,1808069_T.xml,BOH
27-Oct-08 6:00pm GMT,Bank of Hawaii Corp,10763.475,16.5582,790.704,84.855,616.375,192.213,808.214,2157.003,1987604_T.xml,BOH
28-Jan-08 6:00pm GMT,Bank of Hawaii Corp,10763.475,16.5582,790.704,84.855,616.375,192.213,808.214,2157.003,1734252_T.xml,BOH
26-Oct-09 6:00pm GMT,Bank of Hawaii Corp,12414.827,18.6587,895.973,86.236,569.901,144.033,763.239,2259.7741,2478620_T.xml,BOH
27-Jul-09 6:00pm GMT,Bank of Hawaii Corp,12414.827,18.6587,895.973,86.236,569.901,144.033,763.239,2259.7741,2286360_T.xml,BOH
20-Apr-09 6:00pm GMT,Bank of Hawaii Corp,12414.827,18.6587,895.973,86.236,569.901,144.033,763.239,2259.7741,2145652_T.xml,BOH
26-Jan-09 6:00pm GMT,Bank of Hawaii Corp,12414.827,18.6587,895.973,86.236,569.901,144.033,763.239,2259.7741,2066684_T.xml,BOH
25-Oct-10 6:00pm GMT,Bank of Hawaii Corp,13126.787,21.0224,1011.133,86.823,606.996,183.942,721.054,2270.7066,3401121_T.xml,BOH
26-Jul-10 6:00pm GMT,Bank of Hawaii Corp,13126.787,21.0224,1011.133,86.823,606.996,183.942,721.054,2270.7066,3198998_T.xml,BOH
25-Jan-10 6:00pm GMT,Bank of Hawaii Corp,13126.787,21.0224,1011.133,86.823,606.996,183.942,721.054,2270.7066,2662977_T.xml,BOH
19-Apr-10 6:00pm GMT,Bank of Hawaii Corp,13126.787,21.0224,1011.133,86.823,606.996,183.942,721.054,2270.7066,2990012_T.xml,BOH
20-Jul-05 12:00pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,1101129_T.xml,BK
20-Oct-05 12:00pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,1138296_T.xml,BK
19-Jan-05 3:00pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,996578_T.xml,BK
18-Oct-05 6:30pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,1045115_T.xml,BK
20-Apr-05 12:00pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,1047568_T.xml,BK
19-Apr-05 5:30pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,1045108_T.xml,BK
19-Jul-05 6:30pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,1045111_T.xml,BK
19-Jan-05 1:30pm GMT,Bank of New York Mellon Corp,102074.0,12.8072,9876.0,644.0,6850.0,1571.0,8312.0,24560.4587,995718_T.xml,BK
19-Oct-06 12:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1386283_T.xml,BK
18-Jan-06 1:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1045118_T.xml,BK
18-Jan-06 3:30pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1191862_T.xml,BK
19-Jul-06 12:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1337992_T.xml,BK
19-Jul-06 1:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1343595_T.xml,BK
18-Apr-06 12:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1290101_T.xml,BK
18-Oct-06 12:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1387095_T.xml,BK
20-Apr-06 12:00pm GMT,Bank of New York Mellon Corp,103370.0,15.3375,11593.0,656.0,6806.0,3011.0,9027.0,29758.2476,1259402_T.xml,BK
18-Oct-07 12:00pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1661257_T.xml,BK
17-Apr-07 12:00pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1506925_T.xml,BK
17-Jan-07 1:00pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1439521_T.xml,BK
18-Apr-07 12:00pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1506926_T.xml,BK
19-Jul-07 12:00pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1594815_T.xml,BK
19-Jul-07 12:00pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1594848_T.xml,BK
18-Jan-07 1:30pm GMT,Bank of New York Mellon Corp,197656.0,25.6574,29403.0,884.0,11341.0,2039.0,14782.0,55878.1311,1439431_T.xml,BK
17-Jan-08 1:00pm GMT,Bank of New York Mellon Corp,237512.0,21.998,25264.0,1140.0,14010.0,1419.0,16828.0,32536.0701,1726068_T.xml,BK
16-Oct-08 12:00pm GMT,Bank of New York Mellon Corp,237512.0,21.998,25264.0,1140.0,14010.0,1419.0,16828.0,32536.0701,1982783_T.xml,BK
17-Apr-08 12:00pm GMT,Bank of New York Mellon Corp,237512.0,21.998,25264.0,1140.0,14010.0,1419.0,16828.0,32536.0701,1808037_T.xml,BK
17-Jul-08 1:00pm GMT,Bank of New York Mellon Corp,237512.0,21.998,25264.0,1140.0,14010.0,1419.0,16828.0,32536.0701,1889997_T.xml,BK
22-Jul-09 12:00pm GMT,Bank of New York Mellon Corp,212224.0,23.9909,28977.0,882.0,7355.0,-1084.0,8279.0,33783.145,2301403_T.xml,BK
20-Oct-09 12:00pm GMT,Bank of New York Mellon Corp,212224.0,23.9909,28977.0,882.0,7355.0,-1084.0,8279.0,33783.145,2459104_T.xml,BK
20-Jan-09 10:00pm GMT,Bank of New York Mellon Corp,212224.0,23.9909,28977.0,882.0,7355.0,-1084.0,8279.0,33783.145,2058849_T.xml,BK
21-Apr-09 12:00pm GMT,Bank of New York Mellon Corp,212224.0,23.9909,28977.0,882.0,7355.0,-1084.0,8279.0,33783.145,2142307_T.xml,BK
20-Jul-10 12:00pm GMT,Bank of New York Mellon Corp,247259.0,26.0598,32354.0,441.0,13864.0,2518.0,14483.0,37494.206,3179252_T.xml,BK
19-Oct-10 12:00pm GMT,Bank of New York Mellon Corp,247259.0,26.0598,32354.0,441.0,13864.0,2518.0,14483.0,37494.206,3397376_T.xml,BK
20-Apr-10 12:00pm GMT,Bank of New York Mellon Corp,247259.0,26.0598,32354.0,441.0,13864.0,2518.0,14483.0,37494.206,2992125_T.xml,BK
20-Jan-10 1:00pm GMT,Bank of New York Mellon Corp,247259.0,26.0598,32354.0,441.0,13864.0,2518.0,14483.0,37494.206,2637547_T.xml,BK
21-Jan-05 4:30pm GMT,MUFG Americas Holdings Corp,49416.002,31.6191,4559.7,229.773,2694.584,862.933,3028.768,9909.905,984597_T.xml,0176A
21-Oct-05 3:30pm GMT,MUFG Americas Holdings Corp,49416.002,31.6191,4559.7,229.773,2694.584,862.933,3028.768,9909.905,1143342_T.xml,0176A
21-Jul-05 3:30pm GMT,MUFG Americas Holdings Corp,49416.002,31.6191,4559.7,229.773,2694.584,862.933,3028.768,9909.905,1084037_T.xml,0176A
21-Apr-05 3:30pm GMT,MUFG Americas Holdings Corp,49416.002,31.6191,4559.7,229.773,2694.584,862.933,3028.768,9909.905,1035216_T.xml,0176A
21-Jul-06 3:30pm GMT,MUFG Americas Holdings Corp,52619.576,32.8625,4571.401,258.159,2718.654,752.996,3556.984,8520.3038,1331359_T.xml,0176A
20-Oct-06 3:30pm GMT,MUFG Americas Holdings Corp,52619.576,32.8625,4571.401,258.159,2718.654,752.996,3556.984,8520.3038,1385134_T.xml,0176A
21-Apr-06 3:30pm GMT,MUFG Americas Holdings Corp,52619.576,32.8625,4571.401,258.159,2718.654,752.996,3556.984,8520.3038,1255937_T.xml,0176A
20-Jan-06 4:30pm GMT,MUFG Americas Holdings Corp,52619.576,32.8625,4571.401,258.159,2718.654,752.996,3556.984,8520.3038,1191070_T.xml,0176A
20-Apr-07 3:30pm GMT,MUFG Americas Holdings Corp,55727.748,34.374,4737.981,280.871,2505.954,608.094,3860.718,6741.5588,1512056_T.xml,0176A
19-Jan-07 4:30pm GMT,MUFG Americas Holdings Corp,55727.748,34.374,4737.981,280.871,2505.954,608.094,3860.718,6741.5588,1450285_T.xml,0176A
20-Jul-07 3:30pm GMT,MUFG Americas Holdings Corp,55727.748,34.374,4737.981,280.871,2505.954,608.094,3860.718,6741.5588,1584464_T.xml,0176A
19-Oct-07 3:30pm GMT,MUFG Americas Holdings Corp,55727.748,34.374,4737.981,280.871,2505.954,608.094,3860.718,6741.5588,1662447_T.xml,0176A
19-Jan-05 2:00pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,989589_T.xml,JPM
10-Feb-05 3:30pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1005996_T.xml,JPM
20-Apr-05 1:00pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1047232_T.xml,JPM
20-Jul-05 1:00pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1089690_T.xml,JPM
28-Jul-05 2:30pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1102656_T.xml,JPM
28-Apr-05 2:30pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1051077_T.xml,JPM
19-Oct-05 1:00pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1138258_T.xml,JPM
27-Oct-05 2:30pm GMT,JPMorgan Chase & Co,1198942.0,30.7088,107072.0,4844.0,51050.0,8483.0,79902.0,138386.6864,1150975_T.xml,JPM
18-Jan-06 2:00pm GMT,JPMorgan Chase & Co,1351520.0,33.449,115790.0,4864.0,58167.0,14444.0,99302.0,167199.3372,1191863_T.xml,JPM
19-Jul-06 1:00pm GMT,JPMorgan Chase & Co,1351520.0,33.449,115790.0,4864.0,58167.0,14444.0,99302.0,167199.3372,1333934_T.xml,JPM
18-Oct-06 1:00pm GMT,JPMorgan Chase & Co,1351520.0,33.449,115790.0,4864.0,58167.0,14444.0,99302.0,167199.3372,1391922_T.xml,JPM
19-Apr-06 1:00pm GMT,JPMorgan Chase & Co,1351520.0,33.449,115790.0,4864.0,58167.0,14444.0,99302.0,167199.3372,1247899_T.xml,JPM
18-Apr-07 1:00pm GMT,JPMorgan Chase & Co,1562147.0,36.5925,123221.0,5165.0,64508.0,15365.0,116353.0,146986.268,1511756_T.xml,JPM
17-Oct-07 1:00pm GMT,JPMorgan Chase & Co,1562147.0,36.5925,123221.0,5165.0,64508.0,15365.0,116353.0,146986.268,1645605_T.xml,JPM
18-Jul-07 1:00pm GMT,JPMorgan Chase & Co,1562147.0,36.5925,123221.0,5165.0,64508.0,15365.0,116353.0,146986.268,1584195_T.xml,JPM
17-Jan-07 2:00pm GMT,JPMorgan Chase & Co,1562147.0,36.5925,123221.0,5165.0,64508.0,15365.0,116353.0,146986.268,1441269_T.xml,JPM
17-Jul-08 12:00pm GMT,JPMorgan Chase & Co,2175052.0,36.1511,134945.0,6307.0,46273.0,5605.0,101491.0,117695.2155,1889845_T.xml,JPM
16-Jan-08 2:00pm GMT,JPMorgan Chase & Co,2175052.0,36.1511,134945.0,6307.0,46273.0,5605.0,101491.0,117695.2155,1716248_T.xml,JPM
16-Apr-08 1:00pm GMT,JPMorgan Chase & Co,2175052.0,36.1511,134945.0,6307.0,46273.0,5605.0,101491.0,117695.2155,1800705_T.xml,JPM
15-Oct-08 1:00pm GMT,JPMorgan Chase & Co,2175052.0,36.1511,134945.0,6307.0,46273.0,5605.0,101491.0,117695.2155,1971612_T.xml,JPM
15-Jan-09 12:45pm GMT,JPMorgan Chase & Co,2031989.0,39.8819,157213.0,3259.0,68419.0,11728.0,115632.0,164261.4315,2064215_T.xml,JPM
16-Apr-09 12:00pm GMT,JPMorgan Chase & Co,2031989.0,39.8819,157213.0,3259.0,68419.0,11728.0,115632.0,164261.4315,2129811_T.xml,JPM
14-Oct-09 1:00pm GMT,JPMorgan Chase & Co,2031989.0,39.8819,157213.0,3259.0,68419.0,11728.0,115632.0,164261.4315,2411013_T.xml,JPM
16-Jul-09 12:00pm GMT,JPMorgan Chase & Co,2031989.0,39.8819,157213.0,3259.0,68419.0,11728.0,115632.0,164261.4315,2264320_T.xml,JPM
15-Jan-10 2:00pm GMT,JPMorgan Chase & Co,2117605.0,43.0418,168306.0,1477.0,86055.0,17370.0,115475.0,165874.6715,2597953_T.xml,JPM
14-Apr-10 1:00pm GMT,JPMorgan Chase & Co,2117605.0,43.0418,168306.0,1477.0,86055.0,17370.0,115475.0,165874.6715,2972129_T.xml,JPM
13-Oct-10 1:00pm GMT,JPMorgan Chase & Co,2117605.0,43.0418,168306.0,1477.0,86055.0,17370.0,115475.0,165874.6715,3377292_T.xml,JPM
15-Jul-10 12:00pm GMT,JPMorgan Chase & Co,2117605.0,43.0418,168306.0,1477.0,86055.0,17370.0,115475.0,165874.6715,3153718_T.xml,JPM
20-Apr-05 9:00pm GMT,City National Corp,14581.86,29.3279,1458.008,71.248,820.616,234.735,926.741,3601.2822,1042364_T.xml,CYN
19-Oct-05 9:00pm GMT,City National Corp,14581.86,29.3279,1458.008,71.248,820.616,234.735,926.741,3601.2822,1137801_T.xml,CYN
12-Jan-05 10:00pm GMT,City National Corp,14581.86,29.3279,1458.008,71.248,820.616,234.735,926.741,3601.2822,992229_T.xml,CYN
20-Jul-05 9:00pm GMT,City National Corp,14581.86,29.3279,1458.008,71.248,820.616,234.735,926.741,3601.2822,1087347_T.xml,CYN
19-Apr-06 9:00pm GMT,City National Corp,14884.381,31.1366,1490.915,80.126,849.063,233.523,1068.858,3409.2696,1272173_T.xml,CYN
19-Jan-06 10:00pm GMT,City National Corp,14884.381,31.1366,1490.915,80.126,849.063,233.523,1068.858,3409.2696,1185629_T.xml,CYN
18-Oct-06 9:00pm GMT,City National Corp,14884.381,31.1366,1490.915,80.126,849.063,233.523,1068.858,3409.2696,1390029_T.xml,CYN
19-Jul-06 9:00pm GMT,City National Corp,14884.381,31.1366,1490.915,80.126,849.063,233.523,1068.858,3409.2696,1335554_T.xml,CYN
23-Jan-07 10:00pm GMT,City National Corp,15889.29,34.6144,1655.607,89.375,891.474,222.713,1197.303,2848.2765,1439560_T.xml,CYN
18-Apr-07 9:00pm GMT,City National Corp,15889.29,34.6144,1655.607,89.375,891.474,222.713,1197.303,2848.2765,1510666_T.xml,CYN
17-Oct-07 9:00pm GMT,City National Corp,15889.29,34.6144,1655.607,89.375,891.474,222.713,1197.303,2848.2765,1645840_T.xml,CYN
18-Jul-07 9:00pm GMT,City National Corp,15889.29,34.6144,1655.607,89.375,891.474,222.713,1197.303,2848.2765,1579456_T.xml,CYN
24-Jul-08 9:00pm GMT,City National Corp,16455.515,33.8637,1653.925,95.331,739.88,104.956,1051.672,2364.2876,1877729_T.xml,CYN
17-Apr-08 9:00pm GMT,City National Corp,16455.515,33.8637,1653.925,95.331,739.88,104.956,1051.672,2364.2876,1795960_T.xml,CYN
24-Jan-08 10:00pm GMT,City National Corp,16455.515,33.8637,1653.925,95.331,739.88,104.956,1051.672,2364.2876,1719935_T.xml,CYN
23-Oct-08 9:00pm GMT,City National Corp,16455.515,33.8637,1653.925,95.331,739.88,104.956,1051.672,2364.2876,1974028_T.xml,CYN
23-Jul-09 9:00pm GMT,City National Corp,21078.757,34.6617,1790.275,53.324,592.085,51.339,962.109,2350.0416,2289905_T.xml,CYN
23-Apr-09 9:00pm GMT,City National Corp,21078.757,34.6617,1790.275,53.324,592.085,51.339,962.109,2350.0416,2134418_T.xml,CYN
22-Oct-09 9:00pm GMT,City National Corp,21078.757,34.6617,1790.275,53.324,592.085,51.339,962.109,2350.0416,2443743_T.xml,CYN
22-Jan-09 10:00pm GMT,City National Corp,21078.757,34.6617,1790.275,53.324,592.085,51.339,962.109,2350.0416,2051283_T.xml,CYN
28-Jan-10 10:00pm GMT,City National Corp,21353.118,37.5061,1959.579,26.779,897.443,131.177,1176.532,3205.8759,2642228_T.xml,CYN
29-Apr-10 9:00pm GMT,City National Corp,21353.118,37.5061,1959.579,26.779,897.443,131.177,1176.532,3205.8759,2959706_T.xml,CYN
22-Jul-10 9:00pm GMT,City National Corp,21353.118,37.5061,1959.579,26.779,897.443,131.177,1176.532,3205.8759,3193788_T.xml,CYN
21-Oct-10 9:00pm GMT,City National Corp,21353.118,37.5061,1959.579,26.779,897.443,131.177,1176.532,3205.8759,3375064_T.xml,CYN
20-Jul-05 12:00pm GMT,Comerica Inc,53013.0,31.1111,5068.0,367.0,2889.0,861.0,3612.0,9246.204,1083689_T.xml,CMA
20-Jan-05 1:00pm GMT,Comerica Inc,53013.0,31.1111,5068.0,367.0,2889.0,861.0,3612.0,9246.204,988930_T.xml,CMA
20-Apr-05 12:00pm GMT,Comerica Inc,53013.0,31.1111,5068.0,367.0,2889.0,861.0,3612.0,9246.204,1040692_T.xml,CMA
19-Oct-05 12:00pm GMT,Comerica Inc,53013.0,31.1111,5068.0,367.0,2889.0,861.0,3612.0,9246.204,1137682_T.xml,CMA
19-Apr-06 12:00pm GMT,Comerica Inc,58001.0,32.7021,5153.0,380.0,2766.0,893.0,4242.0,9246.4423,1236896_T.xml,CMA
19-Oct-06 12:00pm GMT,Comerica Inc,58001.0,32.7021,5153.0,380.0,2766.0,893.0,4242.0,9246.4423,1390609_T.xml,CMA
19-Jan-06 1:00pm GMT,Comerica Inc,58001.0,32.7021,5153.0,380.0,2766.0,893.0,4242.0,9246.4423,1183859_T.xml,CMA
20-Jul-06 12:00pm GMT,Comerica Inc,58001.0,32.7021,5153.0,380.0,2766.0,893.0,4242.0,9246.4423,1340567_T.xml,CMA
18-Jan-07 1:00pm GMT,Comerica Inc,62331.0,34.1161,5117.0,393.0,2676.0,686.0,4615.0,6528.9776,1441374_T.xml,CMA
18-Jul-07 12:00pm GMT,Comerica Inc,62331.0,34.1161,5117.0,393.0,2676.0,686.0,4615.0,6528.9776,1584191_T.xml,CMA
17-Oct-07 12:00pm GMT,Comerica Inc,62331.0,34.1161,5117.0,393.0,2676.0,686.0,4615.0,6528.9776,1651988_T.xml,CMA
17-Apr-07 12:00pm GMT,Comerica Inc,62331.0,34.1161,5117.0,393.0,2676.0,686.0,4615.0,6528.9776,1507228_T.xml,CMA
17-Oct-08 12:00pm GMT,Comerica Inc,67548.0,32.5736,5023.0,365.0,2022.0,213.0,3944.0,2987.2265,1977132_T.xml,CMA
17-Jan-08 1:00pm GMT,Comerica Inc,67548.0,32.5736,5023.0,365.0,2022.0,213.0,3944.0,2987.2265,1720690_T.xml,CMA
17-Jul-08 12:00pm GMT,Comerica Inc,67548.0,32.5736,5023.0,365.0,2022.0,213.0,3944.0,2987.2265,1879772_T.xml,CMA
17-Apr-08 12:00pm GMT,Comerica Inc,67548.0,32.5736,5023.0,365.0,2022.0,213.0,3944.0,2987.2265,1799949_T.xml,CMA
21-Jul-09 12:00pm GMT,Comerica Inc,59249.0,31.6115,4878.0,164.0,1507.0,17.0,3127.0,4470.363,2285807_T.xml,CMA
21-Apr-09 12:00pm GMT,Comerica Inc,59249.0,31.6115,4878.0,164.0,1507.0,17.0,3127.0,4470.363,2137255_T.xml,CMA
20-Oct-09 12:00pm GMT,Comerica Inc,59249.0,31.6115,4878.0,164.0,1507.0,17.0,3127.0,4470.363,2445858_T.xml,CMA
22-Jan-09 1:00pm GMT,Comerica Inc,59249.0,31.6115,4878.0,164.0,1507.0,17.0,3127.0,4470.363,2057961_T.xml,CMA
21-Jul-10 12:00pm GMT,Comerica Inc,53667.0,32.815,5793.0,167.0,1955.0,277.0,2642.0,7456.8384,3177204_T.xml,CMA
21-Apr-10 12:00pm GMT,Comerica Inc,53667.0,32.815,5793.0,167.0,1955.0,277.0,2642.0,7456.8384,2966890_T.xml,CMA
21-Jan-10 1:00pm GMT,Comerica Inc,53667.0,32.815,5793.0,167.0,1955.0,277.0,2642.0,7456.8384,2632851_T.xml,CMA
20-Oct-10 12:00pm GMT,Comerica Inc,53667.0,32.815,5793.0,167.0,1955.0,277.0,2642.0,7456.8384,3382335_T.xml,CMA
17-Oct-05 12:00pm GMT,Citigroup Inc,1494037.0,22.3709,111412.0,9188.0,55548.0,24589.0,119750.0,,1135600_T.xml,C
15-Apr-05 12:00pm GMT,Citigroup Inc,1494037.0,22.3709,111412.0,9188.0,55548.0,24589.0,119750.0,,1017960_T.xml,C
18-Jul-05 12:00pm GMT,Citigroup Inc,1494037.0,22.3709,111412.0,9188.0,55548.0,24589.0,119750.0,,1100169_T.xml,C
20-Jan-05 1:00pm GMT,Citigroup Inc,1494037.0,22.3709,111412.0,9188.0,55548.0,24589.0,119750.0,,977538_T.xml,C
17-Apr-06 12:00pm GMT,Citigroup Inc,1884318.0,24.1822,118783.0,9825.0,67835.0,21538.0,146905.0,,1271863_T.xml,C
